"customer_ID","state","group_size","homeowner","car_age","car_value","risk_factor","age_oldest","age_youngest","married_couple","C_previous","duration_previous","Alast","Blast","Clast","Dlast","Elast","Flast","Glast","numQuote","costFirst","costLast"
10133302,"NY",1,0,3,"f",1,37,33,1,3,11,2,0,3,3,0,0,2,1,676,676
10133303,"OK",1,0,5,"f",,42,42,0,1,2,1,0,1,3,0,2,2,1,655,655
10133306,"NY",2,1,7,"d",4,64,59,1,3,12,2,1,3,3,1,0,2,1,721,721
10133309,"OK",1,1,11,"h",,29,29,0,1,2,0,0,1,3,0,0,2,2,585,588
10133310,"IN",1,0,9,"f",3,30,30,0,1,1,1,1,2,3,0,2,1,3,637,633
10133314,"IN",1,1,11,"e",1,31,31,0,2,3,1,1,2,2,1,2,1,1,583,583
10133315,"RI",1,1,15,"c",4,73,71,1,2,0,0,0,1,1,0,0,1,2,610,617
10133318,"CT",1,0,13,"d",,24,24,0,3,8,0,0,3,3,0,0,2,5,599,598
10133319,"NY",2,0,0,"g",2,33,30,1,4,11,2,1,3,3,1,0,2,3,690,693
10133320,"TN",1,1,18,"e",1,75,75,0,3,5,0,0,3,3,0,0,2,4,564,574
10133321,"CO",2,0,2,"e",4,55,51,1,2,5,1,1,2,3,1,2,1,6,595,608
10133324,"NY",1,1,7,"f",3,33,33,0,3,6,1,1,3,3,1,0,2,1,615,615
10133325,"OR",1,1,7,"e",3,68,68,0,2,3,1,0,2,2,0,1,1,2,597,585
10133326,"AR",1,0,7,"f",,23,23,0,2,2,0,1,1,1,0,0,3,2,619,632
10133328,"FL",1,1,1,"g",4,36,36,0,4,11,1,1,3,3,1,2,4,4,660,674
10133329,"CT",1,0,1,"f",,33,33,0,1,6,1,0,1,3,1,0,1,5,710,710
10133336,"NY",1,0,15,"g",4,43,41,1,1,4,0,0,1,3,0,0,2,1,726,726
10133345,"FL",2,1,8,"f",1,75,68,1,2,7,0,0,2,3,0,0,3,2,568,568
10133349,"NY",1,1,4,"e",4,53,53,0,3,6,0,1,3,3,0,0,4,7,665,644
10133352,"GA",1,0,13,"g",2,38,38,0,4,4,1,1,3,3,1,2,2,4,683,682
10133353,"FL",1,1,2,"g",1,73,73,0,4,15,1,0,4,3,1,2,3,2,649,652
10133354,"FL",1,0,2,"f",2,28,28,0,3,3,1,0,3,3,0,2,3,1,708,708
10133360,"WA",1,1,9,"f",2,60,60,0,3,3,1,0,3,3,1,1,4,2,615,619
10133372,"GA",1,0,9,"e",,43,43,0,1,3,1,0,2,2,1,2,2,2,614,713
10133377,"ND",1,0,14,"f",3,55,55,0,1,15,1,0,2,2,0,1,2,1,576,576
10133378,"IN",1,0,4,"e",4,25,25,0,3,7,1,1,2,1,1,2,1,6,612,612
10133386,"NV",1,0,14,"d",,32,31,1,1,5,0,0,1,3,0,0,2,3,588,597
10133388,"NM",1,1,4,"f",4,55,55,0,1,8,1,0,2,2,0,2,2,2,599,593
10133391,"PA",1,0,9,"e",,52,52,0,3,11,1,1,3,3,1,2,2,1,643,643
10133392,"NY",1,0,15,"e",4,33,33,0,1,6,0,1,1,3,0,0,1,3,655,648
10133393,"ND",1,0,12,"g",,21,21,0,,,1,0,3,3,0,2,2,1,746,746
10133396,"MS",1,0,6,"f",,32,32,0,1,9,1,1,1,2,1,2,2,2,649,656
10133398,"PA",1,0,8,"d",4,28,28,0,2,7,1,0,3,3,1,2,1,1,622,622
10133399,"NY",1,0,3,"e",2,51,51,0,3,3,2,0,3,3,1,0,4,1,623,623
10133400,"NY",1,1,24,"d",1,75,75,0,3,9,0,0,3,3,0,0,3,2,628,634
10133402,"NY",1,1,1,"g",1,64,64,0,4,15,1,1,3,3,1,0,2,1,680,680
10133405,"CO",1,1,17,"g",,30,30,0,1,4,0,0,1,3,0,0,1,2,613,587
10133407,"ME",1,0,0,"d",,21,21,0,3,2,1,0,3,3,0,1,1,1,679,679
10133408,"CO",1,0,18,"d",3,20,20,0,1,3,0,0,1,3,0,3,1,6,591,607
10133409,"ID",1,0,25,"d",3,39,35,1,2,5,0,0,1,2,0,0,2,1,519,519
10133417,"AL",1,1,13,"d",4,26,26,0,3,11,1,1,3,3,1,2,3,4,587,580
10133420,"UT",1,0,6,"g",,52,52,0,3,5,2,0,3,3,0,1,1,1,597,597
10133425,"MT",1,0,23,"e",,21,21,0,1,3,0,1,1,2,0,0,2,2,637,642
10133426,"AR",1,1,4,"e",,37,37,0,3,15,1,1,2,2,1,2,1,6,655,656
10133428,"IN",1,0,0,"e",4,20,20,0,2,5,1,0,2,2,0,1,1,4,678,686
10133431,"OH",1,0,1,"f",,25,25,0,4,9,1,1,3,3,1,1,3,2,680,680
10133433,"CT",1,0,18,"c",,33,33,0,1,2,0,0,1,3,0,0,2,1,613,613
10133437,"NV",1,0,6,"e",3,28,28,0,2,4,1,0,1,2,1,1,2,4,630,638
10133438,"CO",1,1,3,"f",4,56,56,0,4,14,2,1,4,3,1,3,2,4,587,642
10133439,"CO",1,1,13,"h",,65,65,0,3,15,1,0,4,3,1,1,2,2,649,649
10133443,"NY",1,1,6,"e",2,33,33,0,3,2,2,0,3,2,0,0,1,1,591,591
10133444,"GA",1,1,10,"d",1,72,72,0,1,10,2,1,2,3,0,2,2,2,596,596
10133445,"NY",1,1,4,"g",3,56,56,0,4,15,2,0,4,3,1,0,2,1,601,601
10133449,"MS",1,1,46,"b",,75,75,0,,,0,0,1,1,0,0,2,1,575,575
10133452,"NY",1,0,16,"f",1,24,24,0,2,1,0,1,3,3,0,0,2,1,618,618
10133455,"AR",1,1,4,"d",2,44,44,0,1,11,1,1,1,1,1,2,2,3,635,646
10133461,"ND",2,1,3,"g",2,59,56,1,4,15,1,0,4,3,0,1,2,2,610,610
10133462,"FL",1,1,11,"e",1,60,60,0,3,5,1,1,3,3,0,2,3,2,564,564
10133471,"MD",1,0,2,"e",4,26,26,0,1,1,2,0,1,3,0,2,2,1,685,685
10133472,"KY",1,0,8,"d",,39,39,0,1,2,1,1,1,2,1,2,1,3,648,656
10133473,"OH",2,1,26,"c",,56,54,1,1,0,0,0,1,1,0,0,3,1,557,557
10133476,"TN",1,0,14,"d",,20,20,0,2,4,0,0,2,2,0,0,2,2,659,659
10133480,"OR",1,0,4,"f",3,74,74,0,3,15,1,1,3,3,1,1,2,1,594,594
10133489,"NY",1,0,5,"f",2,32,32,0,3,13,1,1,3,3,1,0,3,7,665,665
10133492,"GA",1,1,15,"g",3,67,67,0,2,15,1,1,2,2,1,1,2,1,619,619
10133493,"GA",1,1,7,"d",,51,51,0,3,3,2,1,2,2,1,3,2,7,629,631
10133494,"PA",1,1,6,"e",3,47,47,0,3,15,1,0,3,3,1,1,3,1,605,605
10133497,"WA",2,1,13,"f",2,47,19,0,3,15,1,0,4,3,0,2,3,5,691,677
10133501,"AL",1,0,1,"g",,22,22,0,,,2,1,2,3,1,2,2,4,732,721
10133504,"OH",1,1,4,"g",4,32,32,0,3,5,1,0,3,3,1,1,3,1,609,609
10133505,"FL",1,0,11,"f",2,69,69,0,3,9,0,0,3,3,1,1,3,1,651,651
10133507,"MD",1,1,10,"g",,36,36,0,,,1,1,1,1,1,2,1,4,642,649
10133508,"OH",1,0,7,"d",,31,31,0,2,4,1,0,2,3,0,2,3,4,562,652
10133515,"IN",2,1,7,"d",1,28,28,1,3,2,1,0,3,3,1,1,1,1,585,585
10133518,"IN",1,1,2,"e",1,25,25,0,3,1,1,0,3,3,0,2,1,4,645,673
10133527,"CT",1,0,14,"d",3,22,22,0,1,1,0,0,1,3,0,0,1,1,642,642
10133530,"OH",1,0,8,"e",,19,19,0,4,1,1,1,3,3,1,2,2,2,781,781
10133532,"AL",2,1,16,"e",4,60,56,1,3,4,0,0,3,3,0,0,1,2,542,549
10133536,"NY",1,1,4,"g",1,75,75,0,4,15,1,1,3,3,1,0,2,1,662,662
10133537,"CO",1,0,11,"g",4,23,23,0,4,4,1,1,3,3,0,1,2,7,595,620
10133540,"CO",1,0,18,"e",4,28,28,0,3,4,0,0,3,3,0,0,2,2,571,568
10133542,"GA",1,0,11,"g",,24,24,0,1,3,1,1,2,2,1,2,2,2,671,678
10133543,"CT",1,1,2,"f",1,44,44,0,2,9,1,0,3,3,0,0,1,1,587,587
10133544,"NY",1,1,19,"d",3,58,58,0,2,3,0,0,2,2,0,0,2,1,713,713
10133546,"FL",1,1,12,"f",1,75,75,0,1,13,1,0,1,2,1,1,3,4,657,651
10133548,"FL",2,1,5,"g",1,70,57,1,4,11,1,0,4,3,1,1,3,2,647,657
10133549,"TN",1,1,1,"g",,40,40,0,2,2,1,1,2,3,1,2,2,3,621,629
10133557,"OH",1,1,13,"g",,36,36,0,4,6,1,0,1,2,0,2,3,2,591,602
10133560,"WA",2,1,14,"c",,41,40,1,3,7,1,1,4,3,1,1,3,3,652,656
10133564,"NV",1,1,10,"h",,22,22,0,1,2,2,0,1,1,0,3,2,3,751,751
10133570,"FL",1,1,15,"e",1,51,51,0,3,15,1,1,1,2,0,2,3,1,603,603
10133573,"IN",1,0,21,"c",4,23,23,0,2,8,2,0,2,2,0,2,2,1,623,623
10133579,"CO",1,0,15,"e",,19,19,0,3,3,1,1,1,2,0,2,1,3,607,642
10133585,"FL",2,1,1,"g",1,65,65,1,3,13,1,0,4,3,0,2,3,1,580,580
10133588,"NY",1,0,2,"e",3,55,16,0,1,15,2,0,1,3,1,0,1,5,735,727
10133589,"AL",1,1,1,"f",,41,41,0,1,3,1,1,1,2,0,2,2,1,630,630
10133590,"CT",1,0,0,"e",3,23,23,0,3,7,2,0,3,3,0,0,1,3,675,671
10133592,"ID",1,0,6,"e",3,55,55,0,1,4,1,0,1,1,0,2,3,1,670,670
10133593,"NV",1,0,14,"d",,53,53,0,1,7,0,1,1,1,0,0,1,1,626,626
10133596,"PA",1,1,8,"d",3,72,72,0,3,8,1,0,3,3,0,2,3,1,611,611
10133597,"FL",2,1,1,"f",2,75,75,1,4,13,1,0,4,3,0,1,3,4,620,626
10133599,"GA",1,0,1,"g",,39,39,0,2,15,1,1,2,2,1,1,2,1,671,671
10133600,"OH",2,1,4,"e",,45,38,1,3,1,1,0,2,3,1,1,3,2,658,658
10133602,"OH",1,0,9,"d",,32,32,0,1,5,1,0,3,3,1,2,3,1,624,624
10133605,"FL",1,1,7,"g",2,61,61,0,2,15,2,0,2,3,0,2,4,8,569,577
10133609,"MS",1,0,11,"d",3,23,23,0,1,1,1,1,1,2,1,2,1,2,675,682
10133610,"OH",1,1,2,"d",,35,35,0,3,8,1,0,3,3,1,2,2,2,594,593
10133611,"IN",2,0,20,"g",4,53,46,1,1,4,0,1,3,3,1,2,3,3,623,601
10133613,"OR",1,0,12,"h",,21,21,0,,,1,0,2,3,0,1,1,3,700,709
10133615,"FL",1,1,20,"c",3,42,42,0,3,10,0,0,1,3,0,0,3,2,584,584
10133618,"FL",2,1,2,"h",2,60,53,1,4,14,1,1,4,3,1,1,3,1,626,626
10133619,"MO",1,0,1,"d",,24,24,0,3,8,1,1,3,3,1,2,3,1,641,641
10133621,"FL",1,0,4,"e",3,52,52,0,3,4,1,0,1,1,0,2,3,2,727,727
10133622,"OH",1,1,17,"e",,75,75,0,3,1,1,0,3,3,1,1,3,1,603,603
10133626,"CO",2,1,2,"g",,35,26,1,3,10,2,0,2,2,0,3,1,1,582,582
10133628,"WA",1,1,8,"f",,61,61,0,1,15,1,0,1,1,0,2,2,1,667,667
10133629,"WA",1,1,23,"d",4,38,38,0,1,15,0,0,1,1,0,0,2,5,595,602
10133632,"AR",1,1,12,"f",,47,47,0,3,4,0,0,3,3,0,0,2,3,561,570
10133634,"FL",1,1,5,"d",1,66,66,0,3,2,1,1,3,3,1,2,3,1,636,636
10133638,"FL",1,0,2,"g",4,36,36,0,3,3,1,0,3,3,0,1,3,1,627,627
10133639,"OR",1,1,8,"g",4,57,57,0,4,8,1,1,4,3,1,1,2,3,611,614
10133643,"AL",1,1,16,"d",1,75,75,0,4,15,1,0,3,3,0,1,2,4,596,596
10133644,"MO",2,1,17,"f",2,55,50,1,4,13,0,0,4,3,0,0,2,3,527,546
10133646,"NY",1,1,6,"e",1,63,63,0,4,4,1,1,1,1,1,0,4,2,634,634
10133652,"MD",1,1,14,"g",1,64,48,1,2,14,0,0,2,2,0,0,1,1,610,610
10133654,"UT",1,0,7,"f",,58,58,0,1,1,1,1,1,1,1,1,2,1,686,686
10133656,"CO",1,0,2,"e",,29,29,0,3,2,1,0,3,3,1,2,2,2,681,685
10133658,"CT",1,0,14,"e",,25,25,0,1,0,0,0,1,1,0,0,2,1,714,714
10133660,"OR",1,0,19,"d",2,56,56,0,4,1,0,0,1,1,0,0,2,1,551,551
10133663,"FL",2,1,7,"g",2,73,73,1,3,3,1,0,3,3,1,2,3,1,633,633
10133668,"IA",2,1,13,"h",,36,18,0,3,9,1,0,3,3,0,2,2,1,651,651
10133669,"NY",1,0,7,"e",3,63,21,1,4,4,1,1,3,3,0,0,2,2,715,716
10133670,"TN",1,0,10,"e",,59,59,0,3,6,1,1,3,2,1,2,1,2,627,627
10133671,"IN",1,1,4,"f",1,75,75,0,3,13,1,0,3,3,0,1,2,5,631,615
10133672,"PA",2,1,8,"g",2,49,47,1,1,10,1,0,3,3,1,1,2,2,597,616
10133678,"AL",1,1,7,"d",,26,26,0,3,6,1,0,3,3,0,2,4,2,577,621
10133680,"FL",1,0,12,"d",3,21,21,0,1,2,0,0,1,1,0,2,3,5,679,665
10133684,"PA",2,1,6,"f",,37,34,1,1,6,2,0,1,3,0,1,1,1,653,653
10133686,"TN",1,0,20,"e",4,53,53,0,1,6,0,0,1,2,0,0,2,2,561,561
10133693,"AL",1,0,6,"e",,23,23,0,1,1,0,0,1,2,0,0,3,2,576,568
10133695,"FL",1,1,10,"h",3,49,49,0,3,5,0,0,1,1,0,0,3,1,590,590
10133697,"FL",1,1,10,"g",1,54,54,0,3,7,1,0,3,2,1,2,3,2,627,635
10133698,"CT",1,0,19,"e",,35,35,0,1,2,0,0,1,3,0,0,4,1,624,624
10133701,"NY",1,1,4,"g",1,35,35,0,3,5,1,1,3,3,1,0,2,3,654,654
10133702,"MO",1,0,10,"g",,50,50,0,1,1,0,0,1,1,0,0,2,1,548,548
10133709,"FL",2,1,0,"g",1,66,66,1,4,15,1,1,4,3,1,2,4,4,622,616
10133713,"CO",1,0,24,"c",,37,37,0,3,2,0,0,1,3,0,0,2,4,549,538
10133715,"GA",1,0,3,"f",3,63,63,0,3,7,1,1,3,3,1,2,3,2,613,690
10133721,"IA",1,0,11,"e",,19,19,0,2,2,1,1,2,2,1,2,1,7,567,570
10133722,"IN",1,1,7,"e",1,25,25,0,3,9,1,1,3,3,1,2,2,4,597,593
10133724,"PA",2,1,18,"d",3,40,36,1,1,11,0,0,2,2,0,0,2,2,551,551
10133726,"WA",1,0,5,"h",,33,33,0,3,4,1,0,3,3,1,2,3,3,698,666
10133731,"KY",1,1,8,"g",,53,53,0,3,6,1,0,2,3,0,2,1,2,640,640
10133732,"FL",1,1,13,"e",2,66,66,0,3,15,2,0,3,3,0,2,3,1,594,594
10133734,"MS",1,0,5,"e",4,35,35,0,1,3,1,1,1,1,1,1,1,2,649,662
10133735,"WV",1,1,10,"c",,62,62,0,3,7,1,1,3,3,1,1,3,2,650,650
10133736,"IN",3,1,1,"e",3,53,19,1,1,0,1,1,2,2,0,1,1,1,673,673
10133738,"MD",1,1,4,"d",1,66,66,0,3,2,1,1,2,3,0,2,3,5,635,635
10133740,"FL",2,1,6,"g",1,70,47,1,3,12,1,0,3,3,0,1,4,3,613,608
10133741,"GA",1,0,13,"f",,26,26,0,1,2,1,1,2,3,1,2,2,7,677,686
10133744,"OH",1,1,3,"f",,73,64,1,3,8,2,0,3,2,0,2,3,3,611,608
10133746,"NV",1,1,17,"f",,38,38,0,3,3,1,1,3,3,1,1,3,2,645,660
10133747,"NH",2,1,5,"e",,48,48,1,4,1,1,0,4,3,0,2,3,5,590,599
10133748,"FL",2,1,5,"f",3,74,67,1,2,6,1,1,2,3,1,2,3,1,644,644
10133752,"GA",1,0,15,"f",,49,49,0,3,11,0,1,2,2,0,0,2,3,623,625
10133753,"FL",1,1,3,"g",2,64,64,0,4,7,1,0,4,3,1,2,3,1,657,657
10133756,"FL",1,0,6,"h",3,27,27,0,1,6,0,0,1,1,0,0,3,2,612,618
10133757,"IN",1,1,12,"d",3,54,54,0,4,2,1,1,3,3,1,2,1,5,605,603
10133760,"TN",1,1,15,"d",,46,46,0,1,2,2,1,3,3,1,1,2,1,692,692
10133761,"GA",1,0,3,"c",,24,24,0,2,7,0,0,2,2,0,0,2,2,616,605
10133762,"FL",2,1,5,"g",3,75,75,1,3,8,2,1,3,3,1,2,3,2,677,677
10133763,"FL",2,1,6,"g",1,75,75,1,3,11,1,1,3,3,0,1,3,4,594,595
10133764,"NY",2,1,7,"f",1,73,64,1,4,1,1,1,4,3,1,0,2,2,692,666
10133765,"MD",1,0,11,"e",4,22,22,0,1,1,0,0,1,1,0,0,2,6,643,643
10133772,"RI",2,1,4,"e",2,75,75,1,3,4,1,0,3,3,1,1,2,1,584,584
10133773,"NV",1,0,7,"d",,36,36,0,1,8,0,0,1,2,0,0,1,1,631,631
10133775,"FL",1,0,5,"f",1,51,51,0,4,3,1,0,4,3,0,2,4,1,692,692
10133777,"OH",1,1,5,"g",4,57,57,0,4,1,1,0,3,3,0,1,2,4,592,571
10133780,"ID",1,0,13,"d",3,28,28,0,1,4,1,0,2,2,0,2,3,2,523,593
10133782,"OR",2,1,3,"e",,62,57,1,3,14,1,1,3,3,1,2,1,2,637,625
10133785,"MO",1,1,19,"e",,51,51,0,1,1,0,0,1,1,0,0,2,2,550,550
10133786,"NY",1,1,9,"f",1,75,75,0,4,13,1,1,4,3,1,0,4,3,649,660
10133787,"OH",1,1,1,"e",,47,47,0,3,8,2,1,3,3,1,1,3,6,594,605
10133788,"MO",1,0,10,"e",,23,23,0,1,0,1,1,2,2,1,2,2,1,679,679
10133789,"GA",1,1,6,"g",,38,38,0,2,15,1,1,2,2,1,2,3,6,661,659
10133795,"IN",1,1,12,"g",1,49,49,0,,,1,1,2,2,1,2,2,2,697,697
10133803,"RI",1,0,5,"f",,35,35,0,1,8,1,0,1,3,1,2,1,2,671,671
10133804,"PA",1,0,16,"",,28,27,1,3,1,0,0,1,1,0,0,2,1,683,683
10133809,"GA",1,1,9,"g",4,32,32,0,3,3,2,0,3,3,0,1,3,3,631,631
10133813,"OK",2,1,5,"e",,20,20,1,2,1,2,0,2,2,0,3,2,1,650,650
10133815,"UT",3,1,7,"e",4,48,18,1,2,15,1,0,2,2,0,2,2,1,637,637
10133816,"MD",1,1,7,"e",2,40,40,0,1,4,0,0,1,1,1,1,2,3,648,643
10133817,"GA",1,1,7,"f",,59,59,0,3,15,1,0,3,3,0,1,4,3,607,611
10133818,"OH",2,1,19,"c",3,72,70,1,2,15,0,0,2,2,0,0,3,3,522,522
10133824,"AR",2,1,18,"e",,52,46,0,3,15,1,1,3,3,0,2,1,1,652,652
10133825,"OH",1,1,2,"g",4,44,44,0,3,1,1,1,3,3,0,1,3,1,611,611
10133826,"PA",1,1,16,"d",4,51,51,0,1,1,1,0,1,3,1,1,3,2,642,634
10133830,"NY",1,0,3,"e",1,44,44,0,1,7,2,1,1,3,1,0,2,1,679,679
10133833,"MS",1,0,7,"c",,35,35,0,1,1,2,0,1,1,0,3,2,1,647,647
10133835,"TN",1,1,3,"e",2,75,75,0,3,15,1,1,3,3,1,2,1,1,626,626
10133837,"FL",1,1,4,"f",1,39,39,0,1,15,1,0,3,3,0,2,3,2,622,631
10133840,"FL",1,1,5,"e",3,35,35,0,2,5,1,1,2,3,0,2,3,3,701,680
10133841,"NY",1,1,22,"f",1,75,75,0,3,14,0,0,3,3,0,0,2,1,577,577
10133843,"OK",1,0,16,"e",,51,51,0,2,5,0,0,1,2,0,0,1,2,663,611
10133845,"GA",1,1,12,"f",3,23,23,0,3,7,0,0,3,2,0,0,2,1,635,635
10133848,"NY",2,1,3,"e",2,35,30,1,4,6,1,0,3,3,0,0,2,7,596,596
10133849,"FL",1,0,2,"f",2,28,28,0,3,13,1,1,3,3,1,1,3,2,698,698
10133852,"MS",1,0,7,"e",,33,33,0,1,1,2,0,1,1,0,2,2,3,680,679
10133858,"NY",1,0,1,"g",4,30,30,0,1,8,2,0,1,2,1,0,3,2,733,734
10133860,"NM",2,1,10,"e",,30,28,1,1,5,0,0,1,2,0,0,1,5,590,593
10133864,"AL",2,1,21,"c",3,68,55,1,2,5,0,1,2,2,0,0,2,1,531,531
10133865,"ME",1,1,7,"g",,43,43,0,3,2,1,0,3,3,0,2,2,4,593,593
10133868,"MS",1,0,13,"f",3,48,48,0,2,7,1,0,2,2,0,1,2,2,655,663
10133869,"FL",1,0,15,"e",1,60,60,0,1,4,1,0,1,3,0,1,3,1,615,615
10133870,"NY",2,0,9,"g",4,67,67,1,1,15,1,0,1,1,1,2,4,2,692,660
10133874,"NY",1,1,7,"e",3,67,67,0,3,8,1,1,3,3,1,0,3,2,620,621
10133884,"OH",1,0,1,"e",,62,62,0,2,3,2,0,2,2,0,3,3,2,656,669
10133886,"AL",1,0,6,"f",4,65,65,0,1,2,2,1,1,1,1,3,4,3,653,663
10133888,"NY",1,0,3,"g",1,35,35,0,3,6,1,0,3,3,1,0,2,1,661,661
10133891,"FL",2,1,2,"g",2,69,65,1,3,3,1,0,3,3,0,2,4,3,590,611
10133896,"FL",1,0,10,"f",1,62,62,0,1,5,1,1,1,3,1,2,3,1,593,593
10133897,"FL",2,1,9,"f",2,67,57,1,3,3,1,1,3,3,1,2,3,6,588,591
10133900,"NM",1,1,1,"f",,25,25,0,1,1,1,0,1,2,0,2,2,4,611,697
10133902,"FL",2,1,0,"e",1,56,56,1,4,9,1,1,4,3,1,1,4,3,596,602
10133906,"FL",1,1,1,"e",3,45,45,0,3,4,2,0,3,3,0,2,3,1,675,675
10133907,"WI",1,1,1,"e",3,25,25,0,3,7,2,0,3,3,0,2,4,1,649,649
10133909,"PA",1,0,12,"e",4,57,57,0,3,1,1,0,3,3,0,1,2,3,609,609
10133910,"FL",1,0,12,"e",1,24,24,0,3,8,1,1,2,3,1,1,3,2,664,658
10133912,"MS",2,0,8,"e",,24,21,0,,,0,1,1,1,0,0,2,4,666,685
10133913,"MO",1,1,6,"e",3,75,75,0,4,1,1,0,4,3,0,0,2,1,660,660
10133914,"OK",1,1,8,"f",,59,59,0,1,8,2,0,1,1,0,3,2,2,662,623
10133915,"PA",1,1,14,"h",,39,39,0,1,1,0,0,1,1,0,0,2,2,627,627
10133916,"OH",1,1,17,"g",,29,29,0,1,5,0,1,1,3,0,0,3,2,535,539
10133918,"NY",1,1,0,"f",2,28,28,0,4,1,2,0,4,3,0,0,2,6,704,704
10133919,"CO",1,0,12,"f",,42,42,0,2,1,0,0,2,3,0,0,2,1,606,606
10133921,"FL",1,0,15,"c",3,63,63,0,1,1,0,0,1,3,0,0,2,1,736,736
10133923,"AR",2,1,11,"e",,75,73,1,3,12,1,0,3,3,0,2,1,5,676,676
10133925,"WA",1,0,14,"e",,24,24,0,3,7,0,0,2,2,0,1,1,2,683,669
10133931,"AL",1,0,1,"d",3,19,19,0,2,4,1,0,2,2,0,2,3,1,700,700
10133946,"MT",2,0,8,"f",,37,27,1,1,1,2,0,3,3,0,3,2,1,634,634
10133948,"PA",1,1,10,"f",,29,29,0,1,2,0,0,1,1,0,0,1,1,677,677
10133954,"NH",1,0,4,"d",4,23,23,0,3,7,1,1,3,3,1,1,1,3,617,637
10133956,"NM",1,0,9,"g",,29,29,0,3,4,1,1,2,3,1,2,3,2,677,688
10133959,"NY",1,1,13,"d",4,26,26,0,1,8,0,1,1,3,0,0,1,2,681,678
10133960,"AL",3,1,7,"e",4,35,16,1,3,6,1,1,3,3,1,2,3,2,667,676
10133963,"PA",1,0,1,"d",,28,28,0,3,12,1,1,1,1,1,2,2,5,662,654
10133965,"FL",1,1,3,"g",1,75,75,0,3,3,1,0,3,3,1,1,3,2,600,603
10133967,"MO",1,0,13,"e",,45,45,0,1,3,0,1,2,3,0,1,2,1,575,575
10133969,"OH",1,1,3,"e",,35,35,0,3,5,1,0,3,3,1,1,2,3,607,615
10133970,"ME",1,1,1,"e",3,47,47,0,3,11,1,0,3,3,1,1,4,1,578,578
10133973,"UT",1,0,12,"f",,49,49,0,1,1,0,1,1,2,0,0,2,4,600,605
10133974,"GA",1,1,8,"e",2,75,75,0,3,15,1,0,3,3,0,2,2,1,651,651
10133977,"FL",1,1,8,"g",4,43,43,0,3,4,1,1,3,3,1,2,3,1,678,678
10133978,"OR",2,0,21,"h",,26,25,1,3,9,0,0,3,3,0,0,2,1,567,567
10133979,"WA",1,0,3,"e",,36,36,0,3,3,1,0,3,3,0,2,2,2,654,650
10133980,"IN",2,1,13,"f",3,48,47,1,4,4,1,0,4,3,1,2,3,4,590,617
10133982,"KY",1,1,6,"e",,24,24,0,1,3,0,0,1,2,0,0,1,1,612,612
10133983,"KY",1,0,14,"",,18,18,0,1,3,0,0,1,2,0,0,2,3,713,713
10133989,"FL",1,1,4,"e",1,72,72,0,3,15,1,0,2,3,0,2,3,4,602,602
10133991,"TN",1,1,7,"h",3,26,26,0,2,8,1,1,2,2,0,1,2,2,626,630
10133992,"OH",1,1,1,"f",,69,69,0,3,15,1,1,3,3,0,2,3,2,664,669
10133995,"FL",1,0,4,"e",1,65,65,0,1,5,1,1,1,1,1,2,3,3,619,619
10133998,"FL",1,0,3,"f",3,30,30,0,1,6,1,1,1,2,1,2,3,1,684,684
10134003,"FL",1,1,6,"g",3,51,51,0,3,5,1,1,3,3,1,2,3,1,641,641
10134007,"PA",1,1,8,"f",,43,43,0,3,0,1,0,3,3,0,2,3,2,579,635
10134012,"FL",1,0,6,"f",2,46,46,0,1,6,1,1,1,2,1,1,3,1,661,661
10134013,"PA",1,1,11,"g",,28,25,1,1,1,0,0,1,1,0,0,2,1,613,613
10134015,"NY",1,1,1,"f",3,74,74,0,3,14,2,0,3,2,0,0,2,5,703,698
10134017,"OK",1,1,6,"e",,36,36,0,,,2,0,1,1,0,2,4,4,709,677
10134018,"OH",1,1,11,"g",4,75,75,0,4,15,1,0,4,3,0,2,3,1,593,593
10134023,"OK",1,1,14,"f",,42,41,1,4,3,0,1,1,1,0,0,2,3,534,534
10134024,"IN",1,1,10,"f",4,53,53,0,4,2,0,0,4,3,0,0,1,1,596,596
10134028,"NY",2,1,1,"g",2,72,71,1,4,1,2,0,4,3,1,0,3,3,626,639
10134032,"IN",2,1,8,"i",3,27,23,1,3,0,2,1,3,3,0,2,1,2,628,628
10134034,"OR",2,1,11,"e",2,39,36,1,4,13,1,0,4,3,0,1,2,1,564,564
10134037,"NH",1,0,9,"f",,27,27,0,1,1,1,0,1,3,0,2,1,4,678,679
10134043,"NY",2,0,7,"f",4,75,61,1,4,6,1,1,4,3,1,0,2,1,675,675
10134044,"NY",1,1,14,"f",1,71,71,0,4,6,0,1,3,3,0,0,2,4,602,601
10134047,"PA",1,0,4,"e",,25,25,0,4,4,1,0,4,3,0,1,4,1,641,641
10134048,"CO",1,0,16,"d",1,75,75,0,3,3,0,1,1,3,0,0,2,2,619,568
10134058,"WA",2,0,3,"g",4,42,42,1,3,15,1,1,3,3,0,2,1,5,606,606
10134059,"FL",1,0,6,"e",3,24,24,0,1,5,1,0,1,2,0,1,3,4,679,650
10134061,"OH",1,0,15,"e",,22,22,0,3,6,0,0,3,3,0,0,3,1,581,581
10134062,"WI",1,1,2,"e",3,66,66,0,3,2,1,0,3,3,0,2,1,3,633,633
10134063,"PA",1,1,6,"g",3,62,62,0,3,12,1,0,3,3,0,1,2,3,581,575
10134065,"CO",1,1,4,"f",,22,22,0,3,3,2,0,3,3,0,3,2,2,636,616
